PaymentID,InvoiceID,CustomerID,PaymentDate,PaymentAmount,PaymentMethod,PaymentStatus,CreatedBy
PAY-6aff7350-bb71-4862-b1d6-71b4bc95e340,INV-6aff7350-bb71-4862-b1d6-71b4bc95e340,CID-122,2025-03-21,2174.95,VISA,Completed,SampleGen
PAY-27bdb4fa-d39e-42c8-ae79-4797612ce0b2,INV-27bdb4fa-d39e-42c8-ae79-4797612ce0b2,CID-123,2025-04-04,1065.72,VISA,Completed,SampleGen
PAY-88516c1d-566d-41d0-b4ba-dbf2d6352a00,INV-88516c1d-566d-41d0-b4ba-dbf2d6352a00,CID-124,2025-12-08,4349.94,PayPal,Completed,SampleGen
PAY-2c3df066-6b60-4c78-88e3-a703a353a0f2,INV-2c3df066-6b60-4c78-88e3-a703a353a0f2,CID-124,2025-09-08,1772.58,VISA,Completed,SampleGen
PAY-c585b8cd-4750-4d9c-b040-e3ce7d0199a0,INV-c585b8cd-4750-4d9c-b040-e3ce7d0199a0,CID-124,2025-06-03,2261.92,PayPal,Completed,SampleGen
PAY-5d6fad41-6c00-4568-b4b2-5392a9b8f0b9,INV-5d6fad41-6c00-4568-b4b2-5392a9b8f0b9,CID-125,2026-04-24,1283.2,PayPal,Completed,SampleGen
PAY-ad468a6c-0d71-43e5-b41c-29e306a9bf35,INV-ad468a6c-0d71-43e5-b41c-29e306a9bf35,CID-125,2025-05-10,206.61,PayPal,Completed,SampleGen
PAY-2c2b7097-50c8-4a6c-aa83-71a8701162be,INV-2c2b7097-50c8-4a6c-aa83-71a8701162be,CID-126,2025-08-07,1587.71,MC,Completed,SampleGen
PAY-108633a5-5fdb-4de3-8e61-ea9a01348d3d,INV-108633a5-5fdb-4de3-8e61-ea9a01348d3d,CID-126,2026-02-02,706.86,Discover,Completed,SampleGen
PAY-c540bd81-ab8c-4f54-a3e9-306d06c534f6,INV-c540bd81-ab8c-4f54-a3e9-306d06c534f6,CID-127,2025-03-02,761.23,MC,Completed,SampleGen
PAY-eb079a71-c35a-432c-97fa-97a6cdad7554,INV-eb079a71-c35a-432c-97fa-97a6cdad7554,CID-127,2025-03-17,1000.45,PayPal,Completed,SampleGen
PAY-15a2d093-4b8b-4ee1-aa05-491a7294b622,INV-15a2d093-4b8b-4ee1-aa05-491a7294b622,CID-128,2025-08-11,326.24,VISA,Completed,SampleGen
PAY-79c3cfe8-ea75-4a84-a65c-75b6b8ae07ae,INV-79c3cfe8-ea75-4a84-a65c-75b6b8ae07ae,CID-128,2025-06-02,1413.73,VISA,Completed,SampleGen
PAY-5c8a2f87-70d3-4cd1-89d7-9eee65fadcf3,INV-5c8a2f87-70d3-4cd1-89d7-9eee65fadcf3,CID-128,2026-03-02,3697.44,VISA,Completed,SampleGen
PAY-0419629e-8a6c-421f-be1a-e54cd5db3a67,INV-0419629e-8a6c-421f-be1a-e54cd5db3a67,CID-128,2025-08-14,217.48,AmEx,Completed,SampleGen
PAY-63efb525-8fdd-4c91-9033-65653b37d5dd,INV-63efb525-8fdd-4c91-9033-65653b37d5dd,CID-129,2025-05-17,1207.08,MC,Completed,SampleGen
PAY-3b4ec52a-ae53-4cce-bee8-a61c9b970239,INV-3b4ec52a-ae53-4cce-bee8-a61c9b970239,CID-129,2025-06-24,1174.46,PayPal,Completed,SampleGen
PAY-08f1e6dd-5768-4e01-8432-263ec87984a4,INV-08f1e6dd-5768-4e01-8432-263ec87984a4,CID-130,2025-05-10,1489.82,PayPal,Completed,SampleGen
PAY-04496afa-1735-4bed-97e5-67890abe458c,INV-04496afa-1735-4bed-97e5-67890abe458c,CID-131,2026-04-25,2860.06,VISA,Completed,SampleGen
PAY-80020848-2792-4bac-b930-c2753bcabdd9,INV-80020848-2792-4bac-b930-c2753bcabdd9,CID-132,2025-12-28,3762.68,VISA,Completed,SampleGen
PAY-062ed7f3-966d-4eba-8dbf-68f14a306777,INV-062ed7f3-966d-4eba-8dbf-68f14a306777,CID-133,2025-06-18,260.98,PayPal,Completed,SampleGen
PAY-0e36fb4c-9363-45d9-b72f-43ca294ab74d,INV-0e36fb4c-9363-45d9-b72f-43ca294ab74d,CID-133,2026-04-30,5002.45,PayPal,Completed,SampleGen
PAY-1d8fdcb0-4b00-42cb-8a09-6e9b90459780,INV-1d8fdcb0-4b00-42cb-8a09-6e9b90459780,CID-133,2025-07-17,2283.72,VISA,Completed,SampleGen
PAY-81d84207-422d-44a0-8a10-23ef47a2816e,INV-81d84207-422d-44a0-8a10-23ef47a2816e,CID-133,2025-12-11,2533.83,Discover,Completed,SampleGen
PAY-bc349fcb-e787-4278-ad6d-a8fbb68f3077,INV-bc349fcb-e787-4278-ad6d-a8fbb68f3077,CID-134,2026-03-06,3121.06,PayPal,Completed,SampleGen
PAY-110bebb0-211c-4c14-836a-4751ad884908,INV-110bebb0-211c-4c14-836a-4751ad884908,CID-134,2025-12-29,1821.51,VISA,Completed,SampleGen
PAY-225335db-1d0d-43c0-b2e1-4effdf6b316f,INV-225335db-1d0d-43c0-b2e1-4effdf6b316f,CID-135,2025-03-25,1663.81,PayPal,Completed,SampleGen
PAY-ab8c6b64-5c41-4f02-a1c7-856dca791976,INV-ab8c6b64-5c41-4f02-a1c7-856dca791976,CID-136,2025-05-08,1674.69,VISA,Completed,SampleGen
PAY-0c9aebe8-4a23-4631-8133-49ca1014af73,INV-0c9aebe8-4a23-4631-8133-49ca1014af73,CID-136,2025-11-06,652.46,VISA,Completed,SampleGen
PAY-cd94869f-e11c-43b6-9be7-28a8f223c4cd,INV-cd94869f-e11c-43b6-9be7-28a8f223c4cd,CID-136,2025-09-06,260.98,AmEx,Completed,SampleGen
PAY-0f928efd-ac33-43c8-acae-db58f55ab36b,INV-0f928efd-ac33-43c8-acae-db58f55ab36b,CID-136,2026-04-17,2283.71,VISA,Completed,SampleGen
PAY-2c115926-7660-4040-8eb4-b3a30596e5ec,INV-2c115926-7660-4040-8eb4-b3a30596e5ec,CID-137,2025-03-24,761.22,VISA,Completed,SampleGen
PAY-3d39e1ae-401f-416f-bd29-2b41ec78812d,INV-3d39e1ae-401f-416f-bd29-2b41ec78812d,CID-137,2025-12-03,706.86,MC,Completed,SampleGen
PAY-dedfcdb9-8fa2-4c9d-9fa3-8fa8664af8bb,INV-dedfcdb9-8fa2-4c9d-9fa3-8fa8664af8bb,CID-137,2026-02-26,924.34,VISA,Completed,SampleGen
PAY-632923d0-36a7-4f5f-8542-4ff0e94cb3a6,INV-632923d0-36a7-4f5f-8542-4ff0e94cb3a6,CID-138,2025-02-09,978.71,VISA,Completed,SampleGen
PAY-33a65ef4-8238-47ec-962b-ac0834850bf9,INV-33a65ef4-8238-47ec-962b-ac0834850bf9,CID-138,2026-01-03,1402.81,VISA,Completed,SampleGen
PAY-1741e39d-f323-4367-8d27-da50b9fa2f21,INV-1741e39d-f323-4367-8d27-da50b9fa2f21,CID-139,2026-02-12,4045.44,VISA,Completed,SampleGen
PAY-1faa0c7b-c2bd-47c3-b930-4c4d958e99eb,INV-1faa0c7b-c2bd-47c3-b930-4c4d958e99eb,CID-139,2025-03-16,2675.21,Discover,Completed,SampleGen
PAY-0c0a2aeb-ba4d-486f-b9e4-f114e76004e0,INV-0c0a2aeb-ba4d-486f-b9e4-f114e76004e0,CID-140,2025-03-06,880.82,VISA,Completed,SampleGen
PAY-6afb1ea1-d401-4f3c-8fa9-c806f60d66ff,INV-6afb1ea1-d401-4f3c-8fa9-c806f60d66ff,CID-140,2026-02-06,1522.47,MC,Completed,SampleGen
PAY-be8527ca-b3b0-4d8a-a13c-5f505d52cfd2,INV-be8527ca-b3b0-4d8a-a13c-5f505d52cfd2,CID-141,2025-11-03,1500.68,Discover,Completed,SampleGen
PAY-2bcf5c7b-0ab3-4ba5-83fa-d18d8144e5fb,INV-2bcf5c7b-0ab3-4ba5-83fa-d18d8144e5fb,CID-141,2025-12-04,1130.97,MC,Completed,SampleGen
PAY-09a3474d-1f78-4979-9df2-05975e83b614,INV-09a3474d-1f78-4979-9df2-05975e83b614,CID-142,2025-12-01,554.59,VISA,Completed,SampleGen
PAY-41967aae-c920-4583-a46f-43e33ea31e74,INV-41967aae-c920-4583-a46f-43e33ea31e74,CID-143,2025-06-27,2490.31,VISA,Completed,SampleGen
PAY-87ae42e8-977e-45fc-9401-59616ab64b6d,INV-87ae42e8-977e-45fc-9401-59616ab64b6d,CID-143,2025-12-26,978.74,VISA,Completed,SampleGen
PAY-f4ad9f6a-c949-4da3-90db-6fc977a7d285,INV-f4ad9f6a-c949-4da3-90db-6fc977a7d285,CID-144,2026-03-07,380.61,AmEx,Completed,SampleGen
PAY-38763e2f-d36b-4ca7-b024-e196d7f251b0,INV-38763e2f-d36b-4ca7-b024-e196d7f251b0,CID-145,2025-01-07,869.98,PayPal,Completed,SampleGen
PAY-141d4786-51ba-49b5-8396-c29fcab5ad57,INV-141d4786-51ba-49b5-8396-c29fcab5ad57,CID-146,2025-10-20,630.73,Discover,Completed,SampleGen
PAY-94ca85f3-99a4-4032-becb-1f38ccec9111,INV-94ca85f3-99a4-4032-becb-1f38ccec9111,CID-146,2026-02-27,2827.48,AmEx,Completed,SampleGen
PAY-9891ad68-afe2-4704-a487-68468697862c,INV-9891ad68-afe2-4704-a487-68468697862c,CID-146,2026-04-26,1892.19,MC,Completed,SampleGen
PAY-ad416c7f-b28c-401e-9bf3-1c3d00173193,INV-ad416c7f-b28c-401e-9bf3-1c3d00173193,CID-147,2025-10-06,3316.82,Discover,Completed,SampleGen
PAY-088f8486-ad80-4f4e-954f-205ca6c3f6bd,INV-088f8486-ad80-4f4e-954f-205ca6c3f6bd,CID-147,2025-03-30,3697.46,MC,Completed,SampleGen
PAY-8cdef2d0-df6f-4fba-956e-950ec2da40ae,INV-8cdef2d0-df6f-4fba-956e-950ec2da40ae,CID-148,2025-10-16,3262.44,VISA,Completed,SampleGen
PAY-60a22c64-3f8d-4068-8cec-060669404c8a,INV-60a22c64-3f8d-4068-8cec-060669404c8a,CID-149,2025-01-27,543.73,AmEx,Completed,SampleGen
PAY-85004a8e-52fe-4e53-bea7-1832f4206232,INV-85004a8e-52fe-4e53-bea7-1832f4206232,CID-149,2025-03-22,761.22,MC,Completed,SampleGen
PAY-8eb69368-4de2-4b9b-8d34-ccac7416cb44,INV-8eb69368-4de2-4b9b-8d34-ccac7416cb44,CID-149,2025-06-21,4763.17,Discover,Completed,SampleGen
PAY-48a725d1-cdb1-4192-a0ad-455febd19b50,INV-48a725d1-cdb1-4192-a0ad-455febd19b50,CID-149,2025-10-01,5252.55,VISA,Completed,SampleGen
PAY-4062a9d5-e02b-42c6-803b-8788998d32ab,INV-4062a9d5-e02b-42c6-803b-8788998d32ab,CID-149,2025-12-17,1261.48,VISA,Completed,SampleGen
PAY-3e23369c-b95d-498c-aeb0-8fb7e57ab007,INV-3e23369c-b95d-498c-aeb0-8fb7e57ab007,CID-149,2025-10-11,869.96,Discover,Completed,SampleGen
PAY-47688c08-c09b-4058-acc6-dcd4158ede11,INV-47688c08-c09b-4058-acc6-dcd4158ede11,CID-149,2025-07-10,869.99,VISA,Completed,SampleGen
PAY-ec113137-69ff-4e04-a2f2-ec91a1d6ea82,INV-ec113137-69ff-4e04-a2f2-ec91a1d6ea82,CID-150,2025-02-18,434.99,VISA,Completed,SampleGen
PAY-094dcac6-049d-416d-9fd9-706ed0ac02ba,INV-094dcac6-049d-416d-9fd9-706ed0ac02ba,CID-150,2025-09-10,413.23,MC,Completed,SampleGen
PAY-d2ffbf88-366f-4fdd-9028-ed36114aca60,INV-d2ffbf88-366f-4fdd-9028-ed36114aca60,CID-150,2025-07-19,1881.32,MC,Completed,SampleGen
PAY-437f3ff7-ad78-4f7b-ad3c-c300ab117ae7,INV-437f3ff7-ad78-4f7b-ad3c-c300ab117ae7,CID-150,2025-05-05,880.83,VISA,Completed,SampleGen
PAY-0cbec5f1-7099-4bdc-86cf-e094986d1456,INV-0cbec5f1-7099-4bdc-86cf-e094986d1456,CID-151,2025-08-23,2283.72,MC,Completed,SampleGen
PAY-a1935574-8036-4c67-9751-496bcd093492,INV-a1935574-8036-4c67-9751-496bcd093492,CID-151,2025-01-12,978.73,PayPal,Completed,SampleGen
PAY-0b9a6402-7198-4de5-a01c-ee9dc833c511,INV-0b9a6402-7198-4de5-a01c-ee9dc833c511,CID-152,2025-02-02,2947.06,MC,Completed,SampleGen
PAY-754bbd9c-c5b9-4468-9dee-794d2f87a9a0,INV-754bbd9c-c5b9-4468-9dee-794d2f87a9a0,CID-152,2025-04-18,1022.19,AmEx,Completed,SampleGen
PAY-15efe02a-1bbb-40bc-8af1-94c907f68a7b,INV-15efe02a-1bbb-40bc-8af1-94c907f68a7b,CID-153,2026-02-28,1957.47,AmEx,Completed,SampleGen
PAY-f9a95a59-882c-47f1-9ab3-2fb890a472d8,INV-f9a95a59-882c-47f1-9ab3-2fb890a472d8,CID-153,2025-04-04,4132.44,VISA,Completed,SampleGen
PAY-eff79033-c54c-42cf-be1c-f3b1e995b5dc,INV-eff79033-c54c-42cf-be1c-f3b1e995b5dc,CID-154,2025-03-25,1870.45,Discover,Completed,SampleGen
PAY-67f88cfc-933d-4d13-a8da-b1baa05ec0bb,INV-67f88cfc-933d-4d13-a8da-b1baa05ec0bb,CID-155,2026-03-13,2740.45,PayPal,Completed,SampleGen
PAY-3e9659bd-80ea-455b-8cfe-4a08c66e0000,INV-3e9659bd-80ea-455b-8cfe-4a08c66e0000,CID-155,2025-04-01,1435.47,VISA,Completed,SampleGen
PAY-cbe60921-829f-4630-9b2f-d6b73e4cfb1e,INV-cbe60921-829f-4630-9b2f-d6b73e4cfb1e,CID-156,2025-03-14,1457.18,AmEx,Completed,SampleGen
PAY-54c9ab65-9591-4186-9db6-64bf09778228,INV-54c9ab65-9591-4186-9db6-64bf09778228,CID-157,2026-04-06,772.08,AmEx,Completed,SampleGen
PAY-197b88e6-9def-43d8-af58-520e42949986,INV-197b88e6-9def-43d8-af58-520e42949986,CID-157,2026-03-01,4306.43,AmEx,Completed,SampleGen
PAY-7666ae46-eb0c-4502-b45b-d63e2bbaebd4,INV-7666ae46-eb0c-4502-b45b-d63e2bbaebd4,CID-158,2026-04-29,326.24,VISA,Completed,SampleGen
PAY-0a1eb428-2482-473e-a84e-c2fe954fc4c1,INV-0a1eb428-2482-473e-a84e-c2fe954fc4c1,CID-158,2026-01-30,2392.45,VISA,Completed,SampleGen
PAY-408de744-8ae4-4ec3-8c0a-43407a134085,INV-408de744-8ae4-4ec3-8c0a-43407a134085,CID-158,2025-04-15,434.99,PayPal,Completed,SampleGen
PAY-fb86ef45-b66b-4876-b806-168851bfbe4d,INV-fb86ef45-b66b-4876-b806-168851bfbe4d,CID-158,2026-04-11,2816.58,AmEx,Completed,SampleGen
PAY-b09f617e-c4b1-4536-9cbb-423fcd8708d8,INV-b09f617e-c4b1-4536-9cbb-423fcd8708d8,CID-158,2025-03-16,3077.58,MC,Completed,SampleGen
PAY-1601ad67-d11d-4692-bd95-df8994da7386,INV-1601ad67-d11d-4692-bd95-df8994da7386,CID-159,2025-05-28,326.24,VISA,Completed,SampleGen
PAY-fae2ff09-eb01-41ff-aae0-03d11b4020d9,INV-fae2ff09-eb01-41ff-aae0-03d11b4020d9,CID-159,2026-03-28,173.98,AmEx,Completed,SampleGen
PAY-2145daec-15da-41bb-b920-a901f83bcccb,INV-2145daec-15da-41bb-b920-a901f83bcccb,CID-159,2025-05-13,217.47,MC,Completed,SampleGen
PAY-27b2f1e5-4c97-4cc3-8475-8375f79ee6bf,INV-27b2f1e5-4c97-4cc3-8475-8375f79ee6bf,CID-160,2025-02-19,1903.07,MC,Completed,SampleGen
PAY-fddbbdf0-e2fc-4a4f-b62e-e07466aaec3b,INV-fddbbdf0-e2fc-4a4f-b62e-e07466aaec3b,CID-160,2026-02-10,1957.47,PayPal,Completed,SampleGen
PAY-61987ebd-3508-4c80-9f4f-46a2d120c674,INV-61987ebd-3508-4c80-9f4f-46a2d120c674,CID-160,2025-10-28,434.97,AmEx,Completed,SampleGen
PAY-ae818f62-e821-403e-92fc-2d85c9be5906,INV-ae818f62-e821-403e-92fc-2d85c9be5906,CID-161,2025-02-12,3871.43,PayPal,Completed,SampleGen
PAY-f142f497-d64c-44b1-aa08-222f1cc759c8,INV-f142f497-d64c-44b1-aa08-222f1cc759c8,CID-161,2025-06-10,761.23,AmEx,Completed,SampleGen
PAY-ac54228b-cd40-42a2-93b0-aad24f048d19,INV-ac54228b-cd40-42a2-93b0-aad24f048d19,CID-162,2025-03-10,3305.96,VISA,Completed,SampleGen
PAY-071e72fe-c28e-4e34-a02b-f8698fa84c3a,INV-071e72fe-c28e-4e34-a02b-f8698fa84c3a,CID-162,2025-02-11,2446.84,PayPal,Completed,SampleGen
PAY-bf680637-9f4c-4be5-967a-c36ae11b4389,INV-bf680637-9f4c-4be5-967a-c36ae11b4389,CID-163,2025-11-12,315.34,VISA,Completed,SampleGen
PAY-7e7eb88d-cf23-4a8f-b6b3-4250d900b980,INV-7e7eb88d-cf23-4a8f-b6b3-4250d900b980,CID-163,2026-04-16,206.61,AmEx,Completed,SampleGen
PAY-6f7b9adb-15ab-48ad-90f5-4030b71a51e3,INV-6f7b9adb-15ab-48ad-90f5-4030b71a51e3,CID-163,2026-02-01,1446.33,PayPal,Completed,SampleGen
PAY-df392d7b-5d2d-4e22-b297-77e69a529e1b,INV-df392d7b-5d2d-4e22-b297-77e69a529e1b,CID-163,2025-06-17,935.21,AmEx,Completed,SampleGen
PAY-e9d9d168-57fe-4d07-831c-d171c1ea7b66,INV-e9d9d168-57fe-4d07-831c-d171c1ea7b66,CID-163,2025-01-17,3675.69,VISA,Completed,SampleGen
PAY-beb3fe97-1f1b-4014-896a-fe4e9d07f952,INV-beb3fe97-1f1b-4014-896a-fe4e9d07f952,CID-163,2025-09-12,2609.95,VISA,Completed,SampleGen
PAY-1d75c0e3-12cf-4062-b39e-1f450cbbee45,INV-1d75c0e3-12cf-4062-b39e-1f450cbbee45,CID-163,2025-07-06,1544.21,PayPal,Completed,SampleGen
PAY-291d98ed-772b-4b46-a8df-daac8d623061,INV-291d98ed-772b-4b46-a8df-daac8d623061,CID-164,2025-03-14,130.49,MC,Completed,SampleGen
PAY-e1fe9605-bea2-4a21-b289-5deee194dc2e,INV-e1fe9605-bea2-4a21-b289-5deee194dc2e,CID-165,2025-09-19,206.61,MC,Completed,SampleGen
PAY-f3e72777-d11b-46b5-8f00-f4d71eeeb45b,INV-f3e72777-d11b-46b5-8f00-f4d71eeeb45b,CID-165,2025-10-29,2990.55,MC,Completed,SampleGen
PAY-82c8b8b2-f352-46e0-9262-36bcbf41392f,INV-82c8b8b2-f352-46e0-9262-36bcbf41392f,CID-166,2025-02-28,3914.93,MC,Completed,SampleGen
PAY-80c05a1f-8ea9-434b-9636-5448de95ba65,INV-80c05a1f-8ea9-434b-9636-5448de95ba65,CID-166,2025-08-18,2066.18,PayPal,Completed,SampleGen
PAY-8ed716fd-406a-459c-9ae2-8e73669e5116,INV-8ed716fd-406a-459c-9ae2-8e73669e5116,CID-166,2025-02-28,2936.19,MC,Completed,SampleGen
PAY-bdd18280-a269-492a-9d52-0e8327ebe1cd,INV-bdd18280-a269-492a-9d52-0e8327ebe1cd,CID-166,2025-01-23,3806.22,MC,Completed,SampleGen
PAY-8800fc4c-515a-4ecc-b962-b5ace834e31e,INV-8800fc4c-515a-4ecc-b962-b5ace834e31e,CID-166,2025-11-15,434.98,AmEx,Completed,SampleGen
PAY-354cb65e-82b4-440d-a7b4-a775e0783923,INV-354cb65e-82b4-440d-a7b4-a775e0783923,CID-166,2025-04-12,1207.07,VISA,Completed,SampleGen
PAY-b75cfa5e-53f1-4edf-8e8d-dff8cd2cb85a,INV-b75cfa5e-53f1-4edf-8e8d-dff8cd2cb85a,CID-166,2025-03-04,1261.48,VISA,Completed,SampleGen
PAY-45689478-c897-42b8-a5d0-c065876e76bf,INV-45689478-c897-42b8-a5d0-c065876e76bf,CID-166,2025-11-23,2370.69,Discover,Completed,SampleGen
PAY-1ebfc884-ec1e-4d6a-960e-7c1a41afd331,INV-1ebfc884-ec1e-4d6a-960e-7c1a41afd331,CID-166,2025-07-12,1217.97,Discover,Completed,SampleGen
PAY-031dc6aa-9043-473a-baef-23ee6fe60c8b,INV-031dc6aa-9043-473a-baef-23ee6fe60c8b,CID-167,2026-01-21,1446.33,MC,Completed,SampleGen
PAY-c6e6b2d6-8373-4396-a171-c35ab08bdb23,INV-c6e6b2d6-8373-4396-a171-c35ab08bdb23,CID-167,2025-04-21,1033.1,PayPal,Completed,SampleGen
PAY-7360dac3-46eb-4115-9229-aaa2eebc229d,INV-7360dac3-46eb-4115-9229-aaa2eebc229d,CID-167,2025-06-08,288.16,Discover,Completed,SampleGen
PAY-d8cab1d7-b3dd-4f57-a1e9-7f462aaf2b1e,INV-d8cab1d7-b3dd-4f57-a1e9-7f462aaf2b1e,CID-167,2025-05-21,1348.45,PayPal,Completed,SampleGen
PAY-ae33398c-59af-4474-97bd-c7de790848b9,INV-ae33398c-59af-4474-97bd-c7de790848b9,CID-168,2026-01-27,1750.82,Discover,Completed,SampleGen
PAY-0453b2a6-d9d9-49e7-a393-8467aa7815dd,INV-0453b2a6-d9d9-49e7-a393-8467aa7815dd,CID-168,2025-03-13,1729.07,VISA,Completed,SampleGen
PAY-9c7c6579-4442-4054-80ad-a598679251b1,INV-9c7c6579-4442-4054-80ad-a598679251b1,CID-168,2026-04-20,2729.57,AmEx,Completed,SampleGen
PAY-16e42dce-4334-47a4-ac2d-cdc655f87afb,INV-16e42dce-4334-47a4-ac2d-cdc655f87afb,CID-169,2025-10-29,956.94,AmEx,Completed,SampleGen
PAY-7a4dc633-0119-41cc-896c-d7cdc7ba5f56,INV-7a4dc633-0119-41cc-896c-d7cdc7ba5f56,CID-169,2025-04-03,521.97,VISA,Completed,SampleGen
PAY-d023264f-655f-4366-bc0f-9dfcaa691715,INV-d023264f-655f-4366-bc0f-9dfcaa691715,CID-170,2025-06-13,2087.95,PayPal,Completed,SampleGen
PAY-3f2d1d6a-0618-45b5-8837-57fa7428eb51,INV-3f2d1d6a-0618-45b5-8837-57fa7428eb51,CID-170,2025-10-29,1130.96,Discover,Completed,SampleGen
PAY-b749f449-f473-4a6e-8c88-c45578f69d56,INV-b749f449-f473-4a6e-8c88-c45578f69d56,CID-171,2025-08-11,1430.02,AmEx,Completed,SampleGen
PAY-a0f7cf55-d6be-4f9d-93d7-9bb005a6b303,INV-a0f7cf55-d6be-4f9d-93d7-9bb005a6b303,CID-171,2025-01-27,978.73,PayPal,Completed,SampleGen
PAY-207fd9ac-ab37-4f79-af3e-6687abee3f46,INV-207fd9ac-ab37-4f79-af3e-6687abee3f46,CID-171,2025-11-03,1478.93,Discover,Completed,SampleGen
PAY-50a8f176-d6ba-49b9-bada-c7ded26e0dc9,INV-50a8f176-d6ba-49b9-bada-c7ded26e0dc9,CID-172,2025-02-18,6089.92,VISA,Completed,SampleGen
PAY-b5b92904-48a1-4858-8856-54b7294836a0,INV-b5b92904-48a1-4858-8856-54b7294836a0,CID-172,2026-01-24,3218.96,AmEx,Completed,SampleGen
PAY-96f7cdf0-c6d1-477c-a367-7e0e387aeed8,INV-96f7cdf0-c6d1-477c-a367-7e0e387aeed8,CID-172,2025-11-09,3175.42,VISA,Completed,SampleGen
PAY-93bb6dc9-0eb1-4bf0-a73b-05fe3bdc69be,INV-93bb6dc9-0eb1-4bf0-a73b-05fe3bdc69be,CID-173,2026-01-30,1239.69,AmEx,Completed,SampleGen
PAY-e827fd28-afe5-43fe-9366-c605fdbfe2e2,INV-e827fd28-afe5-43fe-9366-c605fdbfe2e2,CID-173,2025-10-18,565.45,Discover,Completed,SampleGen
PAY-a89a85a7-62d5-4ae8-a788-c46b70bcf4ab,INV-a89a85a7-62d5-4ae8-a788-c46b70bcf4ab,CID-173,2025-12-06,4850.18,MC,Completed,SampleGen
PAY-91b3d5c8-eeee-42f4-9d4b-e5de12c8c06c,INV-91b3d5c8-eeee-42f4-9d4b-e5de12c8c06c,CID-173,2025-11-28,978.73,MC,Completed,SampleGen
PAY-cb9c6b67-c1a5-4130-ab45-2053273fda9a,INV-cb9c6b67-c1a5-4130-ab45-2053273fda9a,CID-174,2026-03-18,978.74,PayPal,Completed,SampleGen
PAY-2d8cc717-c012-48f7-ba6f-085f39d4f3ba,INV-2d8cc717-c012-48f7-ba6f-085f39d4f3ba,CID-174,2026-04-10,1826.95,AmEx,Completed,SampleGen
PAY-504612ff-0c5b-4d5c-b81c-9aee3487b7ec,INV-504612ff-0c5b-4d5c-b81c-9aee3487b7ec,CID-174,2025-02-07,1468.08,Discover,Completed,SampleGen
PAY-9badfe0e-be76-4068-9c55-13a859caa2ee,INV-9badfe0e-be76-4068-9c55-13a859caa2ee,CID-175,2026-01-16,4828.43,VISA,Completed,SampleGen
PAY-9b0a3e35-c866-42ae-a6cf-ebad7864502e,INV-9b0a3e35-c866-42ae-a6cf-ebad7864502e,CID-176,2025-01-29,978.73,MC,Completed,SampleGen
PAY-5d93e34a-177c-4ee1-9a1d-a80ceb8228c9,INV-5d93e34a-177c-4ee1-9a1d-a80ceb8228c9,CID-176,2025-02-28,1913.96,AmEx,Completed,SampleGen
PAY-db95f58b-b574-4dd5-a54f-191e3c5d7467,INV-db95f58b-b574-4dd5-a54f-191e3c5d7467,CID-176,2025-03-12,1250.6,VISA,Completed,SampleGen
PAY-c363ae52-9b13-40e0-bda3-99358f632af4,INV-c363ae52-9b13-40e0-bda3-99358f632af4,CID-177,2025-05-04,1881.31,MC,Completed,SampleGen
PAY-da603f18-b404-464d-9d43-24923ca2b6ff,INV-da603f18-b404-464d-9d43-24923ca2b6ff,CID-177,2025-12-08,869.99,MC,Completed,SampleGen
PAY-6ca03d0a-87c1-489e-bc63-68ce40887e02,INV-6ca03d0a-87c1-489e-bc63-68ce40887e02,CID-178,2025-12-11,228.35,Discover,Completed,SampleGen
PAY-648bc1e3-e72d-445a-bd66-e9e5652d5395,INV-648bc1e3-e72d-445a-bd66-e9e5652d5395,CID-178,2025-12-10,3914.96,MC,Completed,SampleGen
PAY-77217105-f0d9-4c5a-81ce-bbeb26f84d5e,INV-77217105-f0d9-4c5a-81ce-bbeb26f84d5e,CID-179,2025-07-13,1430.03,Discover,Completed,SampleGen
PAY-eab554f6-828b-467e-ba5b-cdcb1e2f0afb,INV-eab554f6-828b-467e-ba5b-cdcb1e2f0afb,CID-180,2025-05-31,532.83,AmEx,Completed,SampleGen
PAY-4d4aa7f9-c768-42c2-b589-20faf3cd5b86,INV-4d4aa7f9-c768-42c2-b589-20faf3cd5b86,CID-180,2025-08-23,380.6,MC,Completed,SampleGen
PAY-d2ac1231-6d85-41e6-8dcd-4388638cd1ea,INV-d2ac1231-6d85-41e6-8dcd-4388638cd1ea,CID-180,2025-09-14,1239.7,MC,Completed,SampleGen
PAY-ff1c7eda-03f3-4ae5-ad4d-2042b9d36e83,INV-ff1c7eda-03f3-4ae5-ad4d-2042b9d36e83,CID-181,2026-02-21,956.98,AmEx,Completed,SampleGen
PAY-89caef5a-2bb9-4058-b030-f98e85c11512,INV-89caef5a-2bb9-4058-b030-f98e85c11512,CID-182,2025-01-03,1522.47,Discover,Completed,SampleGen
PAY-b9d99ca7-1069-4881-b824-2029bb2c1971,INV-b9d99ca7-1069-4881-b824-2029bb2c1971,CID-182,2025-10-18,2044.45,MC,Completed,SampleGen
PAY-392014fc-0a27-4ea3-921b-1fcce651f0da,INV-392014fc-0a27-4ea3-921b-1fcce651f0da,CID-183,2025-02-05,902.6,Discover,Completed,SampleGen
