OrderID,ProductLineName,OrderNumber,CustomerID,CustomerAccountID,OrderDate,OrderStatus,SubTotal,TaxAmount,OrderTotal,PaymentMethod,IsoCurrencyCode,CreatedBy
1d8fdcb0-4b00-42cb-8a09-6e9b90459780,Ski,S300365,CID-133,CA-1058,2025-07-16,Cancelled,2099.97,183.75,2283.72,VISA,USD,SampleGen
81d84207-422d-44a0-8a10-23ef47a2816e,Ski,S300366,CID-133,CA-1058,2025-12-10,Completed,2329.96,203.87,2533.83,Discover,USD,SampleGen
bc349fcb-e787-4278-ad6d-a8fbb68f3077,Ski,S300367,CID-134,CA-1059,2026-03-05,Pending,2869.94,251.12,3121.06,PayPal,USD,SampleGen
110bebb0-211c-4c14-836a-4751ad884908,Ski,S300368,CID-134,CA-1059,2025-12-28,Completed,1674.95,146.56,1821.51,VISA,USD,SampleGen
225335db-1d0d-43c0-b2e1-4effdf6b316f,Ski,S300369,CID-135,CA-1060,2025-03-24,Completed,1529.94,133.87,1663.81,PayPal,USD,SampleGen
ab8c6b64-5c41-4f02-a1c7-856dca791976,Ski,S300370,CID-136,CA-1061,2025-05-07,Completed,1539.94,134.75,1674.69,VISA,USD,SampleGen
0c9aebe8-4a23-4631-8133-49ca1014af73,Ski,S300371,CID-136,CA-1061,2025-11-05,Completed,599.96,52.5,652.46,VISA,USD,SampleGen
cd94869f-e11c-43b6-9be7-28a8f223c4cd,Ski,S300372,CID-136,CA-1061,2025-09-05,Cancelled,239.98,21.0,260.98,AmEx,USD,SampleGen
0f928efd-ac33-43c8-acae-db58f55ab36b,Ski,S300373,CID-136,CA-1061,2026-04-16,Completed,2099.96,183.75,2283.71,VISA,USD,SampleGen
2c115926-7660-4040-8eb4-b3a30596e5ec,Ski,S300374,CID-137,CA-1062,2025-03-23,Cancelled,699.97,61.25,761.22,VISA,USD,SampleGen
3d39e1ae-401f-416f-bd29-2b41ec78812d,Ski,S300375,CID-137,CA-1062,2025-12-02,Pending,649.99,56.87,706.86,MC,USD,SampleGen
dedfcdb9-8fa2-4c9d-9fa3-8fa8664af8bb,Ski,S300376,CID-137,CA-1062,2026-02-25,Shipped,849.97,74.37,924.34,VISA,USD,SampleGen
632923d0-36a7-4f5f-8542-4ff0e94cb3a6,Ski,S300377,CID-138,CA-1063,2025-02-08,Completed,899.96,78.75,978.71,VISA,USD,SampleGen
33a65ef4-8238-47ec-962b-ac0834850bf9,Ski,S300378,CID-138,CA-1063,2026-01-02,Completed,1289.94,112.87,1402.81,VISA,USD,SampleGen
1741e39d-f323-4367-8d27-da50b9fa2f21,Ski,S300379,CID-139,CA-1064,2026-02-11,Cancelled,3719.94,325.5,4045.44,VISA,USD,SampleGen
1faa0c7b-c2bd-47c3-b930-4c4d958e99eb,Ski,S300380,CID-139,CA-1064,2025-03-15,Completed,2459.96,215.25,2675.21,Discover,USD,SampleGen
0c0a2aeb-ba4d-486f-b9e4-f114e76004e0,Ski,S300381,CID-140,CA-1065,2025-03-05,Shipped,809.95,70.87,880.82,VISA,USD,SampleGen
6afb1ea1-d401-4f3c-8fa9-c806f60d66ff,Ski,S300382,CID-140,CA-1065,2026-02-05,Completed,1399.97,122.5,1522.47,MC,USD,SampleGen
be8527ca-b3b0-4d8a-a13c-5f505d52cfd2,Ski,S300383,CID-141,CA-1066,2025-11-02,Completed,1379.93,120.75,1500.68,Discover,USD,SampleGen
2bcf5c7b-0ab3-4ba5-83fa-d18d8144e5fb,Ski,S300384,CID-141,CA-1066,2025-12-03,Completed,1039.97,91.0,1130.97,MC,USD,SampleGen
09a3474d-1f78-4979-9df2-05975e83b614,Ski,S300385,CID-142,CA-1067,2025-11-30,Cancelled,509.97,44.62,554.59,VISA,USD,SampleGen
41967aae-c920-4583-a46f-43e33ea31e74,Ski,S300386,CID-143,CA-1068,2025-06-26,Cancelled,2289.94,200.37,2490.31,VISA,USD,SampleGen
87ae42e8-977e-45fc-9401-59616ab64b6d,Ski,S300387,CID-143,CA-1068,2025-12-25,Completed,899.99,78.75,978.74,VISA,USD,SampleGen
f4ad9f6a-c949-4da3-90db-6fc977a7d285,Ski,S300388,CID-144,CA-1069,2026-03-06,Completed,349.99,30.62,380.61,AmEx,USD,SampleGen
38763e2f-d36b-4ca7-b024-e196d7f251b0,Ski,S300389,CID-145,CA-1070,2025-01-06,Completed,799.98,70.0,869.98,PayPal,USD,SampleGen
141d4786-51ba-49b5-8396-c29fcab5ad57,Ski,S300390,CID-146,CA-1071,2025-10-19,Completed,579.98,50.75,630.73,Discover,USD,SampleGen
94ca85f3-99a4-4032-becb-1f38ccec9111,Ski,S300391,CID-146,CA-1071,2026-02-26,Pending,2599.98,227.5,2827.48,AmEx,USD,SampleGen
9891ad68-afe2-4704-a487-68468697862c,Ski,S300392,CID-146,CA-1071,2026-04-25,Completed,1739.94,152.25,1892.19,MC,USD,SampleGen
ad416c7f-b28c-401e-9bf3-1c3d00173193,Ski,S300393,CID-147,CA-1072,2025-10-05,Completed,3049.95,266.87,3316.82,Discover,USD,SampleGen
088f8486-ad80-4f4e-954f-205ca6c3f6bd,Ski,S300394,CID-147,CA-1072,2025-03-29,Cancelled,3399.96,297.5,3697.46,MC,USD,SampleGen
8cdef2d0-df6f-4fba-956e-950ec2da40ae,Ski,S300395,CID-148,CA-1073,2025-10-15,Completed,2999.94,262.5,3262.44,VISA,USD,SampleGen
60a22c64-3f8d-4068-8cec-060669404c8a,Ski,S300396,CID-149,CA-1074,2025-01-26,Completed,499.98,43.75,543.73,AmEx,USD,SampleGen
85004a8e-52fe-4e53-bea7-1832f4206232,Ski,S300397,CID-149,CA-1074,2025-03-21,Shipped,699.97,61.25,761.22,MC,USD,SampleGen
8eb69368-4de2-4b9b-8d34-ccac7416cb44,Ski,S300398,CID-149,CA-1074,2025-06-20,Shipped,4379.92,383.25,4763.17,Discover,USD,SampleGen
48a725d1-cdb1-4192-a0ad-455febd19b50,Ski,S300399,CID-149,CA-1074,2025-09-30,Completed,4829.93,422.62,5252.55,VISA,USD,SampleGen
4062a9d5-e02b-42c6-803b-8788998d32ab,Ski,S300400,CID-149,CA-1074,2025-12-16,Completed,1159.98,101.5,1261.48,VISA,USD,SampleGen
3e23369c-b95d-498c-aeb0-8fb7e57ab007,Ski,S300401,CID-149,CA-1074,2025-10-10,Completed,799.96,70.0,869.96,Discover,USD,SampleGen
47688c08-c09b-4058-acc6-dcd4158ede11,Ski,S300402,CID-149,CA-1074,2025-07-09,Completed,799.99,70.0,869.99,VISA,USD,SampleGen
ec113137-69ff-4e04-a2f2-ec91a1d6ea82,Ski,S300403,CID-150,CA-1075,2025-02-17,Completed,399.99,35.0,434.99,VISA,USD,SampleGen
094dcac6-049d-416d-9fd9-706ed0ac02ba,Ski,S300404,CID-150,CA-1075,2025-09-09,Shipped,379.98,33.25,413.23,MC,USD,SampleGen
d2ffbf88-366f-4fdd-9028-ed36114aca60,Ski,S300405,CID-150,CA-1075,2025-07-18,Completed,1729.95,151.37,1881.32,MC,USD,SampleGen
437f3ff7-ad78-4f7b-ad3c-c300ab117ae7,Ski,S300406,CID-150,CA-1075,2025-05-04,Completed,809.96,70.87,880.83,VISA,USD,SampleGen
0cbec5f1-7099-4bdc-86cf-e094986d1456,Ski,S300407,CID-151,CA-1076,2025-08-22,Completed,2099.97,183.75,2283.72,MC,USD,SampleGen
a1935574-8036-4c67-9751-496bcd093492,Ski,S300408,CID-151,CA-1076,2025-01-11,Completed,899.98,78.75,978.73,PayPal,USD,SampleGen
0b9a6402-7198-4de5-a01c-ee9dc833c511,Ski,S300409,CID-152,CA-1077,2025-02-01,Completed,2709.94,237.12,2947.06,MC,USD,SampleGen
754bbd9c-c5b9-4468-9dee-794d2f87a9a0,Ski,S300410,CID-152,CA-1077,2025-04-17,Completed,939.94,82.25,1022.19,AmEx,USD,SampleGen
15efe02a-1bbb-40bc-8af1-94c907f68a7b,Ski,S300411,CID-153,CA-1078,2026-02-27,Shipped,1799.97,157.5,1957.47,AmEx,USD,SampleGen
f9a95a59-882c-47f1-9ab3-2fb890a472d8,Ski,S300412,CID-153,CA-1078,2025-04-03,Completed,3799.95,332.49,4132.44,VISA,USD,SampleGen
eff79033-c54c-42cf-be1c-f3b1e995b5dc,Ski,S300413,CID-154,CA-1079,2025-03-24,Completed,1719.95,150.5,1870.45,Discover,USD,SampleGen
67f88cfc-933d-4d13-a8da-b1baa05ec0bb,Ski,S300414,CID-155,CA-1080,2026-03-12,Pending,2519.95,220.5,2740.45,PayPal,USD,SampleGen
3e9659bd-80ea-455b-8cfe-4a08c66e0000,Ski,S300415,CID-155,CA-1080,2025-03-31,Completed,1319.97,115.5,1435.47,VISA,USD,SampleGen
cbe60921-829f-4630-9b2f-d6b73e4cfb1e,Ski,S300416,CID-156,CA-1081,2025-03-13,Completed,1339.94,117.24,1457.18,AmEx,USD,SampleGen
54c9ab65-9591-4186-9db6-64bf09778228,Ski,S300417,CID-157,CA-1082,2026-04-05,Completed,709.96,62.12,772.08,AmEx,USD,SampleGen
197b88e6-9def-43d8-af58-520e42949986,Ski,S300418,CID-157,CA-1082,2026-02-28,Shipped,3959.93,346.5,4306.43,AmEx,USD,SampleGen
7666ae46-eb0c-4502-b45b-d63e2bbaebd4,Ski,S300419,CID-158,CA-1083,2026-04-28,Completed,299.99,26.25,326.24,VISA,USD,SampleGen
0a1eb428-2482-473e-a84e-c2fe954fc4c1,Ski,S300420,CID-158,CA-1083,2026-01-29,Completed,2199.95,192.5,2392.45,VISA,USD,SampleGen
408de744-8ae4-4ec3-8c0a-43407a134085,Ski,S300421,CID-158,CA-1083,2025-04-14,Pending,399.99,35.0,434.99,PayPal,USD,SampleGen
fb86ef45-b66b-4876-b806-168851bfbe4d,Ski,S300422,CID-158,CA-1083,2026-04-10,Completed,2589.96,226.62,2816.58,AmEx,USD,SampleGen
b09f617e-c4b1-4536-9cbb-423fcd8708d8,Ski,S300423,CID-158,CA-1083,2025-03-15,Completed,2829.96,247.62,3077.58,MC,USD,SampleGen
1601ad67-d11d-4692-bd95-df8994da7386,Ski,S300424,CID-159,CA-1084,2025-05-27,Pending,299.99,26.25,326.24,VISA,USD,SampleGen
fae2ff09-eb01-41ff-aae0-03d11b4020d9,Ski,S300425,CID-159,CA-1084,2026-03-27,Completed,159.98,14.0,173.98,AmEx,USD,SampleGen
2145daec-15da-41bb-b920-a901f83bcccb,Ski,S300426,CID-159,CA-1084,2025-05-12,Cancelled,199.97,17.5,217.47,MC,USD,SampleGen
27b2f1e5-4c97-4cc3-8475-8375f79ee6bf,Ski,S300427,CID-160,CA-1085,2025-02-18,Cancelled,1749.95,153.12,1903.07,MC,USD,SampleGen
fddbbdf0-e2fc-4a4f-b62e-e07466aaec3b,Ski,S300428,CID-160,CA-1085,2026-02-09,Completed,1799.97,157.5,1957.47,PayPal,USD,SampleGen
61987ebd-3508-4c80-9f4f-46a2d120c674,Ski,S300429,CID-160,CA-1085,2025-10-27,Completed,399.97,35.0,434.97,AmEx,USD,SampleGen
ae818f62-e821-403e-92fc-2d85c9be5906,Ski,S300430,CID-161,CA-1086,2025-02-11,Pending,3559.94,311.49,3871.43,PayPal,USD,SampleGen
f142f497-d64c-44b1-aa08-222f1cc759c8,Ski,S300431,CID-161,CA-1086,2025-06-09,Pending,699.98,61.25,761.23,AmEx,USD,SampleGen
ac54228b-cd40-42a2-93b0-aad24f048d19,Ski,S300432,CID-162,CA-1087,2025-03-09,Completed,3039.96,266.0,3305.96,VISA,USD,SampleGen
071e72fe-c28e-4e34-a02b-f8698fa84c3a,Ski,S300433,CID-162,CA-1087,2025-02-10,Completed,2249.97,196.87,2446.84,PayPal,USD,SampleGen
bf680637-9f4c-4be5-967a-c36ae11b4389,Ski,S300434,CID-163,CA-1088,2025-11-11,Shipped,289.97,25.37,315.34,VISA,USD,SampleGen
7e7eb88d-cf23-4a8f-b6b3-4250d900b980,Ski,S300435,CID-163,CA-1088,2026-04-15,Completed,189.99,16.62,206.61,AmEx,USD,SampleGen
6f7b9adb-15ab-48ad-90f5-4030b71a51e3,Ski,S300436,CID-163,CA-1088,2026-01-31,Completed,1329.96,116.37,1446.33,PayPal,USD,SampleGen
df392d7b-5d2d-4e22-b297-77e69a529e1b,Ski,S300437,CID-163,CA-1088,2025-06-16,Shipped,859.96,75.25,935.21,AmEx,USD,SampleGen
e9d9d168-57fe-4d07-831c-d171c1ea7b66,Ski,S300438,CID-163,CA-1088,2025-01-16,Completed,3379.95,295.74,3675.69,VISA,USD,SampleGen
beb3fe97-1f1b-4014-896a-fe4e9d07f952,Ski,S300439,CID-163,CA-1088,2025-09-11,Shipped,2399.95,210.0,2609.95,VISA,USD,SampleGen
1d75c0e3-12cf-4062-b39e-1f450cbbee45,Ski,S300440,CID-163,CA-1088,2025-07-05,Completed,1419.96,124.25,1544.21,PayPal,USD,SampleGen
291d98ed-772b-4b46-a8df-daac8d623061,Ski,S300441,CID-164,CA-1089,2025-03-13,Completed,119.99,10.5,130.49,MC,USD,SampleGen
e1fe9605-bea2-4a21-b289-5deee194dc2e,Ski,S300442,CID-165,CA-1090,2025-09-18,Completed,189.99,16.62,206.61,MC,USD,SampleGen
f3e72777-d11b-46b5-8f00-f4d71eeeb45b,Ski,S300443,CID-165,CA-1090,2025-10-28,Completed,2749.93,240.62,2990.55,MC,USD,SampleGen
82c8b8b2-f352-46e0-9262-36bcbf41392f,Ski,S300444,CID-166,CA-1091,2025-02-27,Completed,3599.93,315.0,3914.93,MC,USD,SampleGen
80c05a1f-8ea9-434b-9636-5448de95ba65,Ski,S300445,CID-166,CA-1091,2025-08-17,Completed,1899.93,166.25,2066.18,PayPal,USD,SampleGen
8ed716fd-406a-459c-9ae2-8e73669e5116,Ski,S300446,CID-166,CA-1091,2025-02-27,Completed,2699.94,236.25,2936.19,MC,USD,SampleGen
bdd18280-a269-492a-9d52-0e8327ebe1cd,Ski,S300447,CID-166,CA-1091,2025-01-22,Completed,3499.97,306.25,3806.22,MC,USD,SampleGen
8800fc4c-515a-4ecc-b962-b5ace834e31e,Ski,S300448,CID-166,CA-1091,2025-11-14,Completed,399.98,35.0,434.98,AmEx,USD,SampleGen
354cb65e-82b4-440d-a7b4-a775e0783923,Ski,S300449,CID-166,CA-1091,2025-04-11,Completed,1109.95,97.12,1207.07,VISA,USD,SampleGen
b75cfa5e-53f1-4edf-8e8d-dff8cd2cb85a,Ski,S300450,CID-166,CA-1091,2025-03-03,Completed,1159.98,101.5,1261.48,VISA,USD,SampleGen
45689478-c897-42b8-a5d0-c065876e76bf,Ski,S300451,CID-166,CA-1091,2025-11-22,Completed,2179.95,190.74,2370.69,Discover,USD,SampleGen
1ebfc884-ec1e-4d6a-960e-7c1a41afd331,Ski,S300452,CID-166,CA-1091,2025-07-11,Cancelled,1119.97,98.0,1217.97,Discover,USD,SampleGen
031dc6aa-9043-473a-baef-23ee6fe60c8b,Ski,S300453,CID-167,CA-1092,2026-01-20,Completed,1329.96,116.37,1446.33,MC,USD,SampleGen
c6e6b2d6-8373-4396-a171-c35ab08bdb23,Ski,S300454,CID-167,CA-1092,2025-04-20,Completed,949.98,83.12,1033.1,PayPal,USD,SampleGen
7360dac3-46eb-4115-9229-aaa2eebc229d,Ski,S300455,CID-167,CA-1092,2025-06-07,Completed,264.98,23.18,288.16,Discover,USD,SampleGen
d8cab1d7-b3dd-4f57-a1e9-7f462aaf2b1e,Ski,S300456,CID-167,CA-1092,2025-05-20,Cancelled,1239.95,108.5,1348.45,PayPal,USD,SampleGen
ae33398c-59af-4474-97bd-c7de790848b9,Ski,S300457,CID-168,CA-1093,2026-01-26,Pending,1609.95,140.87,1750.82,Discover,USD,SampleGen
0453b2a6-d9d9-49e7-a393-8467aa7815dd,Ski,S300458,CID-168,CA-1093,2025-03-12,Completed,1589.95,139.12,1729.07,VISA,USD,SampleGen
9c7c6579-4442-4054-80ad-a598679251b1,Ski,S300459,CID-168,CA-1093,2026-04-19,Pending,2509.95,219.62,2729.57,AmEx,USD,SampleGen
16e42dce-4334-47a4-ac2d-cdc655f87afb,Ski,S300460,CID-169,CA-1094,2025-10-28,Completed,879.94,77.0,956.94,AmEx,USD,SampleGen
7a4dc633-0119-41cc-896c-d7cdc7ba5f56,Ski,S300461,CID-169,CA-1094,2025-04-02,Completed,479.97,42.0,521.97,VISA,USD,SampleGen
d023264f-655f-4366-bc0f-9dfcaa691715,Ski,S300462,CID-170,CA-1095,2025-06-12,Completed,1919.95,168.0,2087.95,PayPal,USD,SampleGen
3f2d1d6a-0618-45b5-8837-57fa7428eb51,Ski,S300463,CID-170,CA-1095,2025-10-28,Completed,1039.96,91.0,1130.96,Discover,USD,SampleGen
b749f449-f473-4a6e-8c88-c45578f69d56,Ski,S300464,CID-171,CA-1096,2025-08-10,Cancelled,1314.97,115.05,1430.02,AmEx,USD,SampleGen
a0f7cf55-d6be-4f9d-93d7-9bb005a6b303,Ski,S300465,CID-171,CA-1096,2025-01-26,Completed,899.98,78.75,978.73,PayPal,USD,SampleGen
207fd9ac-ab37-4f79-af3e-6687abee3f46,Ski,S300466,CID-171,CA-1096,2025-11-02,Completed,1359.94,118.99,1478.93,Discover,USD,SampleGen
50a8f176-d6ba-49b9-bada-c7ded26e0dc9,Ski,S300467,CID-172,CA-1097,2025-02-17,Completed,5599.92,490.0,6089.92,VISA,USD,SampleGen
b5b92904-48a1-4858-8856-54b7294836a0,Ski,S300468,CID-172,CA-1097,2026-01-23,Completed,2959.96,259.0,3218.96,AmEx,USD,SampleGen
96f7cdf0-c6d1-477c-a367-7e0e387aeed8,Ski,S300469,CID-172,CA-1097,2025-11-08,Completed,2919.92,255.5,3175.42,VISA,USD,SampleGen
93bb6dc9-0eb1-4bf0-a73b-05fe3bdc69be,Ski,S300470,CID-173,CA-1098,2026-01-29,Completed,1139.95,99.74,1239.69,AmEx,USD,SampleGen
e827fd28-afe5-43fe-9366-c605fdbfe2e2,Ski,S300471,CID-173,CA-1098,2025-10-17,Completed,519.96,45.49,565.45,Discover,USD,SampleGen
a89a85a7-62d5-4ae8-a788-c46b70bcf4ab,Ski,S300472,CID-173,CA-1098,2025-12-05,Completed,4459.93,390.25,4850.18,MC,USD,SampleGen
91b3d5c8-eeee-42f4-9d4b-e5de12c8c06c,Ski,S300473,CID-173,CA-1098,2025-11-27,Completed,899.98,78.75,978.73,MC,USD,SampleGen
cb9c6b67-c1a5-4130-ab45-2053273fda9a,Ski,S300474,CID-174,CA-1099,2026-03-17,Completed,899.99,78.75,978.74,PayPal,USD,SampleGen
2d8cc717-c012-48f7-ba6f-085f39d4f3ba,Ski,S300475,CID-174,CA-1099,2026-04-09,Pending,1679.95,147.0,1826.95,AmEx,USD,SampleGen
504612ff-0c5b-4d5c-b81c-9aee3487b7ec,Ski,S300476,CID-174,CA-1099,2025-02-06,Completed,1349.97,118.11,1468.08,Discover,USD,SampleGen
9badfe0e-be76-4068-9c55-13a859caa2ee,Ski,S300477,CID-175,CA-1100,2026-01-15,Completed,4439.93,388.5,4828.43,VISA,USD,SampleGen
9b0a3e35-c866-42ae-a6cf-ebad7864502e,Ski,S300478,CID-176,CA-1101,2025-01-28,Cancelled,899.98,78.75,978.73,MC,USD,SampleGen
5d93e34a-177c-4ee1-9a1d-a80ceb8228c9,Ski,S300479,CID-176,CA-1101,2025-02-27,Completed,1759.96,154.0,1913.96,AmEx,USD,SampleGen
db95f58b-b574-4dd5-a54f-191e3c5d7467,Ski,S300480,CID-176,CA-1101,2025-03-11,Pending,1149.98,100.62,1250.6,VISA,USD,SampleGen
c363ae52-9b13-40e0-bda3-99358f632af4,Ski,S300481,CID-177,CA-1102,2025-05-03,Shipped,1729.94,151.37,1881.31,MC,USD,SampleGen
da603f18-b404-464d-9d43-24923ca2b6ff,Ski,S300482,CID-177,CA-1102,2025-12-07,Shipped,799.99,70.0,869.99,MC,USD,SampleGen
6ca03d0a-87c1-489e-bc63-68ce40887e02,Ski,S300483,CID-178,CA-1103,2025-12-10,Completed,209.98,18.37,228.35,Discover,USD,SampleGen
648bc1e3-e72d-445a-bd66-e9e5652d5395,Ski,S300484,CID-178,CA-1103,2025-12-09,Completed,3599.96,315.0,3914.96,MC,USD,SampleGen
77217105-f0d9-4c5a-81ce-bbeb26f84d5e,Ski,S300485,CID-179,CA-1104,2025-07-12,Completed,1314.97,115.06,1430.03,Discover,USD,SampleGen
eab554f6-828b-467e-ba5b-cdcb1e2f0afb,Ski,S300486,CID-180,CA-1105,2025-05-30,Completed,489.96,42.87,532.83,AmEx,USD,SampleGen
4d4aa7f9-c768-42c2-b589-20faf3cd5b86,Ski,S300487,CID-180,CA-1105,2025-08-22,Completed,349.98,30.62,380.6,MC,USD,SampleGen
d2ac1231-6d85-41e6-8dcd-4388638cd1ea,Ski,S300488,CID-180,CA-1105,2025-09-13,Completed,1139.95,99.75,1239.7,MC,USD,SampleGen
ff1c7eda-03f3-4ae5-ad4d-2042b9d36e83,Ski,S300489,CID-181,CA-1106,2026-02-20,Completed,879.98,77.0,956.98,AmEx,USD,SampleGen
89caef5a-2bb9-4058-b030-f98e85c11512,Ski,S300490,CID-182,CA-1107,2025-01-02,Completed,1399.97,122.5,1522.47,Discover,USD,SampleGen
b9d99ca7-1069-4881-b824-2029bb2c1971,Ski,S300491,CID-182,CA-1107,2025-10-17,Pending,1879.95,164.5,2044.45,MC,USD,SampleGen
392014fc-0a27-4ea3-921b-1fcce651f0da,Ski,S300492,CID-183,CA-1108,2025-02-04,Completed,829.98,72.62,902.6,Discover,USD,SampleGen
3b0571d9-f7da-4ffc-956f-82ad6002c0f5,Ski,S300493,CID-183,CA-1108,2025-08-14,Completed,1699.94,148.75,1848.69,MC,USD,SampleGen
5218c5cc-519a-4514-9de4-1dd7ef67070f,Ski,S300494,CID-184,CA-1109,2026-04-02,Shipped,1459.96,127.75,1587.71,AmEx,USD,SampleGen
8f0ef229-8663-40e3-b5e7-65361cc04ca7,Ski,S300495,CID-184,CA-1109,2025-06-04,Completed,394.97,34.55,429.52,MC,USD,SampleGen
101b2608-237a-4b2a-90a0-dedaf0a05f38,Ski,S300496,CID-184,CA-1109,2026-02-12,Completed,1959.96,171.5,2131.46,Discover,USD,SampleGen
12c41ced-08e5-48d8-a1dd-5dfb5c200505,Ski,S300497,CID-185,CA-1110,2025-12-17,Completed,1699.97,148.75,1848.72,VISA,USD,SampleGen
e93372b0-cfb0-44a1-9262-97ab8e89db97,Ski,S300498,CID-185,CA-1110,2025-02-17,Completed,1259.97,110.25,1370.22,MC,USD,SampleGen
88aaf08b-9c41-4bca-baa5-590b8226bc40,Ski,S300499,CID-185,CA-1110,2025-12-25,Completed,1129.98,98.87,1228.85,PayPal,USD,SampleGen
5de21053-b816-475e-a854-9ce470ab0304,Ski,S300500,CID-186,CA-1111,2025-08-19,Completed,339.97,29.75,369.72,VISA,USD,SampleGen
6341b0a5-d805-481e-bf36-03389cf4179a,Ski,S300501,CID-186,CA-1111,2026-04-16,Completed,879.97,76.99,956.96,VISA,USD,SampleGen
e8f04caf-27f9-486b-aad8-1b3c995ee381,Ski,S300502,CID-187,CA-1112,2025-10-17,Completed,4599.93,402.5,5002.43,AmEx,USD,SampleGen
06f854d5-d9d7-4561-833d-d93ba8c6b65d,Ski,S300503,CID-187,CA-1112,2026-04-08,Completed,3299.92,288.75,3588.67,MC,USD,SampleGen
1837e7b3-ef50-452f-b584-8bbb337de8a6,Ski,S300504,CID-187,CA-1112,2025-04-04,Completed,639.95,56.0,695.95,AmEx,USD,SampleGen
06d4509f-4855-4d75-bdb1-dd7142ca1ca0,Ski,S300505,CID-188,CA-1113,2025-12-29,Completed,1349.97,118.12,1468.09,VISA,USD,SampleGen
bab8e427-c4b3-46eb-a106-db068020c6d4,Ski,S300506,CID-188,CA-1113,2026-01-09,Completed,549.99,48.12,598.11,VISA,USD,SampleGen
c6e6aeff-7915-4f93-8518-20c2450e1fd3,Ski,S300507,CID-188,CA-1113,2025-07-18,Completed,1299.98,113.75,1413.73,MC,USD,SampleGen
78e0de4d-12f0-475a-8fa9-43df682cff9d,Ski,S300508,CID-188,CA-1113,2026-02-04,Shipped,3099.94,271.25,3371.19,MC,USD,SampleGen
12ed9407-2e45-40c4-926b-ef4b21414968,Ski,S300509,CID-189,CA-1114,2025-11-18,Completed,549.99,48.12,598.11,VISA,USD,SampleGen
57b6f0dd-7dd3-44e1-8c87-3b2267dd6e88,Ski,S300510,CID-189,CA-1114,2025-06-03,Completed,79.99,7.0,86.99,AmEx,USD,SampleGen
4b336abd-99bc-41be-9f03-7cbba6256660,Ski,S300511,CID-190,CA-1115,2025-12-01,Completed,1799.92,157.5,1957.42,MC,USD,SampleGen
882b31f8-f240-4dca-af7d-fd9833c43f4c,Ski,S300512,CID-190,CA-1115,2025-05-16,Completed,2559.95,224.0,2783.95,Discover,USD,SampleGen
2f3518cf-b913-4d07-b7bb-73f9d51ba70e,Ski,S300513,CID-191,CA-1116,2025-09-13,Completed,2109.95,184.62,2294.57,VISA,USD,SampleGen
f5b79a30-c683-436b-b9a5-c81f0d04b3ef,Ski,S300514,CID-191,CA-1116,2025-02-01,Completed,4099.93,358.75,4458.68,AmEx,USD,SampleGen
53ee2528-324f-464a-bbc0-8495028bbe43,Ski,S300515,CID-192,CA-1117,2025-07-04,Completed,269.98,23.62,293.6,VISA,USD,SampleGen
754c5e2d-8f2e-4ef2-a6bf-b2f0f198101f,Ski,S300516,CID-192,CA-1117,2025-09-30,Completed,2459.93,215.25,2675.18,AmEx,USD,SampleGen
3449e7f2-0981-4566-93d8-07152cf17890,Ski,S300517,CID-192,CA-1117,2025-03-27,Cancelled,1999.96,175.0,2174.96,AmEx,USD,SampleGen
b62b3f3b-b374-45e3-9272-00de5daa3239,Ski,S300518,CID-192,CA-1117,2025-10-02,Shipped,2049.94,179.37,2229.31,PayPal,USD,SampleGen
9a894e4d-6db0-4b27-a661-d828314bf52f,Ski,S300519,CID-192,CA-1117,2025-09-21,Completed,299.99,26.25,326.24,VISA,USD,SampleGen
455e18d0-ce94-4004-bf20-a96299fce2aa,Ski,S300520,CID-193,CA-1118,2025-06-17,Completed,79.99,7.0,86.99,VISA,USD,SampleGen
4e711f8f-a369-4ab2-9726-a5c5b25ff47b,Ski,S300521,CID-194,CA-1119,2025-10-17,Completed,1799.97,157.5,1957.47,PayPal,USD,SampleGen
9a22ac36-dae1-4ef7-bc0a-560ee58f04f8,Ski,S300522,CID-195,CA-1120,2026-04-27,Completed,149.99,13.12,163.11,VISA,USD,SampleGen
fbe6d13a-2ca9-466a-83dd-5a447df39d67,Ski,S300523,CID-195,CA-1120,2025-09-28,Completed,1679.96,147.0,1826.96,VISA,USD,SampleGen
d8db1c18-3a7b-4a17-a1d4-b46227b86293,Ski,S300524,CID-196,CA-1121,2026-01-23,Completed,4279.94,374.5,4654.44,MC,USD,SampleGen
9fb3574a-9f43-4877-95ec-5fb2a35e24d4,Ski,S300525,CID-196,CA-1121,2025-01-24,Completed,14.99,1.31,16.3,VISA,USD,SampleGen
20bf17a0-a976-4a45-9c4a-cbc7c259a914,Ski,S300526,CID-197,CA-1122,2025-06-16,Pending,2459.92,215.25,2675.17,PayPal,USD,SampleGen
411592e8-fa01-466f-b6d3-e4fda2c69add,Ski,S300527,CID-197,CA-1122,2026-03-09,Completed,769.97,67.37,837.34,MC,USD,SampleGen
1bfed419-0d3f-418a-8f99-2e1baba8e93d,Ski,S300528,CID-197,CA-1122,2026-04-01,Completed,399.99,35.0,434.99,AmEx,USD,SampleGen
6419de24-d8b4-4dde-a4ec-8367b411a89d,Ski,S300529,CID-197,CA-1122,2025-04-22,Completed,3379.92,295.75,3675.67,VISA,USD,SampleGen
